id,target
1158,0.03965
1160,0.04398
1161,0.03301
1167,0.05101
1168,0.02901
1170,0.02676
1171,0.06455
1173,0.03196
1174,0.02957
1175,0.04479
1176,0.06782
1177,0.01340
1178,0.04649
1179,0.01389
1180,0.03402
1181,0.03251
1182,0.03900
1183,0.08724
1185,0.02059
1188,0.02582
1189,0.03512
1190,0.02884
1191,0.03050
1192,0.05092
1194,0.03071
1197,0.03714
1198,0.04305
1199,0.03155
1200,0.02408
1203,0.01880
1204,0.12710
1207,0.02807
1208,0.02889
1209,0.01748
1210,0.05118
1211,0.04539
1213,0.01991
1214,0.03371
1215,0.02210
1216,0.11784
1217,0.04228
1218,0.02627
1219,0.01072
1223,0.03194
1225,0.02413
1226,0.01294
1228,0.13755
1229,0.02178
1231,0.09312
1232,0.06929
1233,0.04307
1235,0.01802
1238,0.01536
1239,0.02312
1240,0.05938
1241,0.01654
1242,0.01981
1243,0.04218
1244,0.05871
1246,0.15221
1249,0.05202
1250,0.02576
1252,0.06017
1254,0.03872
1255,0.02202
1256,0.02172
1257,0.02207
1258,0.05178
1259,0.06996
1260,0.01200
1262,0.01710
1263,0.01314
1264,0.01152
1265,0.11511
1266,0.02899
1269,0.03824
1270,0.02270
1271,0.04002
1272,0.06706
1273,0.02152
1274,0.03022
1277,0.03100
1278,0.07280
1281,0.02821
1282,0.03737
1283,0.03841
1284,0.02363
1285,0.02169
1286,0.04388
1289,0.02821
1291,0.02054
1292,0.03730
1293,0.06870
1294,0.07643
1295,0.07847
1297,0.02373
1298,0.04584
1301,0.05145
1304,0.03408
1305,0.04969
1307,0.07344
1308,0.05639
1309,0.03887
1313,0.08461
1314,0.03954
1316,0.03800
1317,0.04316
1318,0.08198
1320,0.04707
1321,0.01409
1322,0.03857
1323,0.02284
1325,0.02365
1330,0.02226
1331,0.03909
1334,0.07263
1337,0.04214
1339,0.05887
1340,0.02857
1341,0.03104
1343,0.01676
1344,0.00807
1347,0.02298
1348,0.08065
1350,0.03106
1351,0.03367
1355,0.03165
1356,0.04757
1357,0.06694
1358,0.03498
1360,0.01476
1363,0.04962
1364,0.02004
1366,0.03696
1367,0.02597
1368,0.07618
1369,0.01270
1370,0.02413
1375,0.04061
1376,0.01465
1378,0.06546
1379,0.02374
1380,0.04423
1384,0.02021
1385,0.02433
1386,0.02824
1388,0.02352
1389,0.01076
1391,0.09158
1392,0.01452
1393,0.04186
1395,0.03890
1396,0.06999
1399,0.04815
1400,0.03115
1401,0.02058
1404,0.01108
1405,0.03304
1406,0.01793
1407,0.02289
1409,0.02596
1411,0.05765
1414,0.06416
1415,0.03355
1416,0.05781
1418,0.10351
1419,0.01886
1420,0.00797
1422,0.09189
1424,0.01230
1426,0.02539
1427,0.01680
1428,0.07180
1429,0.03770
1431,0.03124
1432,0.05510
1434,0.04484
1435,0.02232
1439,0.02453
1440,0.05984
1441,0.11376
1442,0.03527
1446,0.03771
1447,0.05047
1451,0.01920
1452,0.01382
1454,0.05339
1457,0.02327
1458,0.02631
1459,0.02578
1461,0.02839
1462,0.02440
1465,0.01763
1468,0.04589
1470,0.05378
1471,0.04747
1472,0.04205
1476,0.02902
1482,0.01574
1485,0.02088
1486,0.05381
1487,0.03209
1489,0.02582
1492,0.03716
1494,0.15713
1495,0.02850
1497,0.08654
1499,0.05872
1500,0.03193
1501,0.04401
1505,0.10890
1507,0.02628
1509,0.04748
1511,0.03349
1513,0.03264
1514,0.03219
1515,0.09296
1517,0.15065
1520,0.02078
1522,0.01751
1523,0.01271
1524,0.05813
1526,0.01277
1527,0.01895
1528,0.03665
1531,0.03011
1533,0.03247
1534,0.05040
1535,0.09661
1538,0.06076
1541,0.06604
1542,0.03679
1543,0.03633
1546,0.02632
1548,0.04263
1549,0.03516
1550,0.02673
1551,0.02034
1553,0.10345
1558,0.02085
1560,0.02533
1561,0.01972
1562,0.01985
1565,0.04663
1566,0.02551
1567,0.01378
1568,0.02022
1569,0.01685
1570,0.05022
1573,0.01040
1576,0.02913
1577,0.02891
1579,0.07147
1580,0.09955
1581,0.03302
1584,0.03711
1586,0.03465
1587,0.05908
1590,0.02087
1591,0.03003
1594,0.02947
1595,0.02149
1596,0.02254
1601,0.03114
1605,0.05911
1607,0.04411
1608,0.01764
1610,0.01522
1611,0.04914
1612,0.02906
1616,0.05916
1617,0.03844
1618,0.02409
1620,0.04286
1621,0.04304
1623,0.03093
1624,0.01790
1625,0.05253
1626,0.02447
1628,0.02627
1630,0.05898
1632,0.01684
1633,0.03431
1635,0.03548
1637,0.04136
1638,0.09215
1639,0.02695
1640,0.02542
1643,0.05713
1644,0.02755
1645,0.09203
1647,0.01465
1649,0.04607
1651,0.03005
1652,0.01746
1654,0.02292
1655,0.02306
1656,0.02756
1658,0.04259
1660,0.04403
1661,0.01849
1662,0.03207
1663,0.04487
1664,0.03490
1665,0.07234
1668,0.09567
1669,0.02028
1673,0.03751
1674,0.02903
1675,0.02992
1676,0.06957
1677,0.02333
1679,0.02689
1682,0.03546
1683,0.03313
1685,0.12897
1687,0.03253
1689,0.02877
1690,0.03806
1694,0.03880
1696,0.01727
1697,0.04636
1699,0.12785
1700,0.04220
1701,0.04535
1702,0.04113
1704,0.06039
1705,0.05215
1708,0.04693
1710,0.03340
1712,0.03765
1719,0.06091
1720,0.03753
1722,0.02673
1723,0.04113
1724,0.02613
1725,0.04462
1726,0.03077
1727,0.02297
1728,0.04441
1732,0.03532
1733,0.02100
1734,0.08119
1735,0.05912
1739,0.05675
1740,0.02615
1741,0.06742
1742,0.02359
1743,0.01764
1744,0.04051
1746,0.02893
1750,0.03540
1753,0.03003
1755,0.02759
1758,0.03969
1760,0.02555
1763,0.03107
1765,0.01902
1766,0.03379
1769,0.02095
1771,0.01451
1772,0.03655
1775,0.03054
1776,0.02933
1778,0.02653
1780,0.03271
1781,0.02928
1783,0.01618
1785,0.06081
1788,0.03104
1791,0.03436
1793,0.08192
1794,0.04747
1796,0.02988
1797,0.03029
1798,0.05712
1800,0.01246
1803,0.08818
1804,0.05056
1810,0.04720
1812,0.01204
1813,0.03162
1816,0.01912
1817,0.04987
1818,0.02692
1819,0.02330
1820,0.02549
1821,0.03554
1822,0.01336
1823,0.07586
1826,0.02316
1827,0.05014
1828,0.05660
1829,0.03037
1830,0.01379
1831,0.01687
1834,0.02291
1836,0.02719
1839,0.02004
1841,0.03184
1846,0.03716
1847,0.03501
1850,0.04011
1852,0.02405
1853,0.01862
1854,0.09177
1855,0.01619
1857,0.20434
1858,0.03811
1860,0.03823
1863,0.03898
1866,0.02981
1868,0.02414
1869,0.04260
1870,0.03783
1874,0.03301
1875,0.03813
1877,0.08991
1878,0.04104
1879,0.04972
1881,0.09517
1882,0.06740
1885,0.02452
1886,0.05607
1887,0.04226
1888,0.02816
1889,0.03465
1890,0.06591
1891,0.03805
1892,0.03575
1894,0.04183
1895,0.05266
1896,0.09576
1897,0.02393
1898,0.07523
1901,0.02352
1904,0.01668
1905,0.03261
1906,0.01096
1907,0.06093
1908,0.04433
1910,0.03275
1911,0.03310
1914,0.05230
1916,0.02344
1919,0.11922
1920,0.09416
1921,0.02827
1922,0.03179
1923,0.08652
1924,0.02673
1926,0.02878
1928,0.01662
1929,0.02132
1931,0.03398
1932,0.02689
1933,0.01777
1934,0.02814
1935,0.01884
1936,0.07148
1937,0.06873
1939,0.03294
1940,0.06144
1942,0.04881
1944,0.03124
1945,0.09573
1946,0.03404
1947,0.01623
1948,0.02512
1954,0.03906
1955,0.10481
1956,0.03431
1958,0.01667
1961,0.02386
1963,0.02421
1967,0.01354
1968,0.01905
1970,0.02407
1971,0.01309
1973,0.04243
1979,0.05178
1980,0.02942
1982,0.04571
1984,0.03957
1986,0.03010
1987,0.10323
1989,0.02379
1990,0.05091
1991,0.03645
1993,0.04539
1994,0.03030
1995,0.03360
1996,0.02291
1999,0.03055
2001,0.01947
2002,0.01414
2005,0.02442
2006,0.01981
2008,0.04745
2009,0.03821
2011,0.01753
2012,0.08364
2013,0.01564
2015,0.08281
2017,0.01033
2019,0.01084
2020,0.03018
2022,0.04548
2023,0.01936
2024,0.02476
2026,0.01717
2027,0.08845
2028,0.01981
2029,0.03576
2030,0.02410
2032,0.03020
2033,0.02425
2035,0.08506
2036,0.01618
2037,0.06116
2038,0.04979
2039,0.02702
2040,0.08016
2041,0.01938
2042,0.11875
2043,0.03971
2044,0.04092
2046,0.03282
2047,0.02813
2048,0.02955
2049,0.03806
2050,0.03332
2054,0.03473
2061,0.04929
2063,0.04578
2064,0.03899
2065,0.02366
2067,0.05777
2068,0.01791
2069,0.04386
2070,0.03946
2072,0.01447
2073,0.05301
2075,0.01920
2076,0.03473
2077,0.01078
2078,0.03095
2079,0.01164
2081,0.01589
2082,0.18845
2085,0.03526
2086,0.04291
2087,0.06135
2088,0.04728
2089,0.03665
2091,0.04196
2092,0.04238
2093,0.05769
2094,0.05994
2095,0.03977
2096,0.04312
2097,0.01539
2099,0.03697
2100,0.06883
2103,0.04318
2104,0.02365
2105,0.03059
2106,0.10370
2107,0.01125
2110,0.05377
2113,0.01537
2114,0.04567
2115,0.02874
2118,0.06641
2119,0.01263
2120,0.01664
2121,0.02326
2123,0.01212
2124,0.09416
2128,0.13531
2129,0.07743
2131,0.07189
2132,0.03968
2133,0.01791
2134,0.05820
2137,0.03851
2140,0.02832
2141,0.02183
2142,0.02963
2146,0.03601
2148,0.08822
2149,0.03369
2151,0.06683
2152,0.05160
2153,0.09271
2154,0.03691
2155,0.02923
2158,0.01773
2159,0.07555
2160,0.03699
2161,0.01886
2164,0.05140
2166,0.03253
2167,0.02793
2170,0.04810
2171,0.03880
2172,0.02569
2173,0.02717
2175,0.11744
2177,0.02877
2178,0.09664
2179,0.02588
2180,0.04267
2182,0.03639
2183,0.05331
2184,0.04222
2186,0.02874
2187,0.02287
2188,0.02772
2189,0.02980
2191,0.03725
2192,0.10733
2194,0.04605
2196,0.06918
2197,0.02568
2198,0.02450
2199,0.03572
2200,0.01228
2201,0.02687
2202,0.01773
2205,0.01545
2206,0.03186
2207,0.03798
2208,0.01796
2212,0.02395
2215,0.03157
2216,0.02148
2217,0.02462
2218,0.05606
2220,0.03761
2221,0.07009
2223,0.07888
2225,0.01144
2226,0.05560
2231,0.01468
2232,0.02803
2233,0.02308
2234,0.06618
2235,0.01831
2236,0.02776
2237,0.03692
2239,0.04435
2240,0.02976
2242,0.02770
2247,0.02687
2248,0.03074
2250,0.03096
2251,0.04740
2255,0.04487
2257,0.02008
2258,0.07853
2259,0.01492
2260,0.01813
2261,0.02169
2263,0.02947
2265,0.01958
2266,0.03427
2267,0.06580
2268,0.02913
2269,0.03228
2270,0.02467
2271,0.04297
2272,0.03050
2273,0.01968
2275,0.01578
2276,0.04887
2277,0.02144
2278,0.03657
2279,0.03598
2282,0.03338
2285,0.02980
2286,0.01791
2289,0.02859
2294,0.08650
2296,0.03444
2297,0.03747
2299,0.06746
2300,0.05454
2301,0.04943
2302,0.03063
2305,0.04475
2306,0.07472
2307,0.04890
2308,0.05140
2310,0.05178
2312,0.03555
2316,0.06060
2317,0.03664
2319,0.04108
2320,0.03613
2322,0.02188
2323,0.04466
2324,0.02591
2326,0.05879
2327,0.01710
2328,0.07568
2329,0.04852
2331,0.02056
2335,0.03757
2338,0.00950
2339,0.08493
2340,0.03671
2341,0.05990
2342,0.03890
2345,0.07669
2349,0.02687
2350,0.03181
2351,0.02671
2353,0.03600
2354,0.05261
2355,0.06423
2356,0.03295
2357,0.02361
2359,0.02332
2360,0.02762
2361,0.04509
2362,0.03235
2364,0.01694
2366,0.02506
2368,0.05215
2369,0.03933
2370,0.05211
2372,0.05950
2376,0.02855
2381,0.02990
2383,0.02018
2384,0.03287
2385,0.05744
2386,0.05029
2388,0.02056
2390,0.02647
2392,0.05839
2394,0.04069
2395,0.02200
2396,0.04013
2397,0.01661
2399,0.07364
2401,0.03708
2402,0.02412
2403,0.08755
2405,0.11856
2406,0.06095
2407,0.03711
2408,0.01955
2410,0.01838
2412,0.01331
2415,0.03207
2417,0.02911
2418,0.04011
2420,0.07230
2421,0.08142
2425,0.06366
2426,0.02052
2427,0.02728
2428,0.01034
2429,0.04896
2434,0.04119
2435,0.02742
2436,0.01268
2437,0.03340
2438,0.05528
2439,0.03945
2441,0.02479
2443,0.01309
2444,0.01487
2445,0.04412
2446,0.05421
2449,0.02065
2452,0.03613
2453,0.10592
2454,0.03395
2455,0.03951
2456,0.03134
2457,0.01649
2460,0.14491
2461,0.01977
2463,0.02659
2465,0.02562
2466,0.02673
2468,0.04399
2469,0.05344
2471,0.01801
2472,0.04446
2473,0.02010
2474,0.01701
2475,0.06087
2476,0.03289
2477,0.03717
2478,0.04708
2480,0.01758
2483,0.01375
2484,0.01477
2486,0.08134
2488,0.02443
2489,0.06248
2490,0.03568
2495,0.06920
2496,0.03257
2497,0.08271
2498,0.08331
2503,0.02438
2505,0.05151
2506,0.04539
2507,0.02135
2508,0.03917
2509,0.04052
2514,0.02913
2515,0.04932
2521,0.08636
2522,0.03794
2523,0.02560
2524,0.01397
2526,0.03355
2527,0.07517
2529,0.05093
2530,0.03663
2531,0.05276
2532,0.02907
2534,0.08802
2535,0.05063
2536,0.03277
2537,0.06086
2539,0.03209
2542,0.01535
2545,0.02661
2546,0.02109
2548,0.06951
2549,0.02644
2550,0.02809
2552,0.01304
2554,0.05855
2555,0.06564
2558,0.02265
2560,0.06966
2563,0.02984
2564,0.04027
2565,0.01902
2571,0.06369
2574,0.04989
2575,0.04670
2576,0.03137
2577,0.07200
2578,0.07597
2579,0.03279
2581,0.04303
2582,0.05629
2583,0.03870
2585,0.03116
2586,0.01848
2587,0.04930
2591,0.06593
2592,0.01718
2594,0.02963
2595,0.05711
2597,0.05532
2598,0.06016
2599,0.01464
2600,0.11393
2602,0.04079
2603,0.02144
2605,0.02175
2606,0.01406
2607,0.03695
2608,0.06024
2609,0.02426
2610,0.06094
2611,0.02890
2613,0.04729
2615,0.01249
2616,0.02457
2621,0.03453
2623,0.02787
2624,0.06330
2625,0.02396
2626,0.03638
2627,0.04813
2628,0.06241
2629,0.03406
2630,0.01688
2631,0.08402
2633,0.03868
2634,0.07829
2635,0.02832
2636,0.06390
2638,0.03006
2639,0.03277
2640,0.02029
2642,0.02961
2643,0.01783
2646,0.02774
2647,0.03422
2648,0.01518
2649,0.01655
2650,0.02985
2652,0.03282
2654,0.04106
2658,0.02947
2659,0.02438
2660,0.04318
2661,0.05694
2662,0.04913
2663,0.06378
2665,0.02195
2666,0.01998
2667,0.02106
2668,0.01545
2671,0.03441
2673,0.03903
2674,0.02878
2675,0.05753
2676,0.02545
2677,0.02603
2678,0.01538
2681,0.01692
2683,0.02176
2685,0.04116
2687,0.02781
2690,0.07278
2692,0.02581
2693,0.02464
2694,0.01866
2695,0.03727
2696,0.07598
2697,0.07557
2698,0.06150
2699,0.06639
2701,0.03715
2702,0.04102
2703,0.08674
2705,0.05337
2711,0.04276
2715,0.06276
2720,0.08446
2721,0.03713
2722,0.05082
2724,0.01825
2726,0.02416
2729,0.01911
2730,0.01224
2731,0.03384
2732,0.01212
2733,0.08519
2734,0.00908
2736,0.03455
2738,0.02090
2739,0.03387
2740,0.01306
2741,0.05741
2743,0.01423
2746,0.07113
2747,0.03795
2750,0.06185
2751,0.02954
2752,0.03015
2753,0.03449
2755,0.02981
2756,0.01661
2757,0.02343
2761,0.02776
2763,0.01960
2764,0.06064
2765,0.03629
2767,0.03248
2769,0.07829
2772,0.03793
2774,0.03598
2776,0.02087
2777,0.01830
2778,0.03285
2782,0.07953
2783,0.03294
2786,0.01324
2790,0.03281
2791,0.02516
2792,0.02093
2793,0.04220
2794,0.03387
2795,0.03124
2796,0.03098
2797,0.03203
2800,0.05542
2801,0.01928
2802,0.02850
2804,0.02290
2805,0.05381
2807,0.01175
2808,0.02603
2811,0.05774
2812,0.07460
2813,0.03008
2814,0.08632
2815,0.08779
2817,0.01952
2819,0.02549
2821,0.04986
2825,0.06191
2828,0.02645
2829,0.02002
2831,0.03474
2832,0.02923
2834,0.02900
2835,0.02128
2836,0.06539
2837,0.04328
2838,0.03668
2840,0.01689
2841,0.04816
2842,0.04712
2843,0.02089
2845,0.00955
2847,0.04530
2848,0.07567
2850,0.04897
2851,0.03310
2854,0.01502
2856,0.07518
2857,0.02436
2858,0.02469
2859,0.02772
2862,0.03990
2864,0.03325
2865,0.09313
2866,0.02216
2867,0.02452
2868,0.04086
2869,0.04696
2871,0.02729
2872,0.03102
2873,0.01603
2874,0.03126
2875,0.01912
2878,0.09674
2882,0.03994
2883,0.03305
2886,0.01281
2887,0.03026
2888,0.02414
2889,0.04159
2892,0.03132
2893,0.03381
2895,0.02565
2897,0.03086
2898,0.02128
2899,0.03836
2903,0.01983
2906,0.05968
2907,0.04480
2909,0.02457
2913,0.02101
2915,0.01857
2916,0.03086
2917,0.04685
2918,0.03782
2921,0.03738
2924,0.05010
2925,0.06156
2928,0.04650
2929,0.05295
2931,0.06622
2932,0.05736
2934,0.02435
2936,0.05002
2937,0.12787
2939,0.03186
2940,0.07150
2941,0.04946
2942,0.02606
2943,0.02998
2946,0.03032
2947,0.04085
2949,0.02686
2952,0.03874
2953,0.06089
2954,0.02196
2956,0.01693
2960,0.02247
2962,0.07293
2964,0.02105
2965,0.01275
2966,0.07693
2967,0.02700
2968,0.08495
2971,0.02852
2972,0.06929
2973,0.05070
2975,0.03689
2976,0.04237
2977,0.05166
