id,target
1386,0.03389
1388,0.03294
1389,0.01175
1391,0.04015
1392,0.02471
1393,0.04068
1395,0.02351
1396,0.03158
1399,0.06617
1400,0.05033
1401,0.04500
1404,0.02299
1405,0.01938
1406,0.05858
1407,0.02984
1409,0.02818
1411,0.02396
1414,0.03447
1415,0.04166
1416,0.02979
1418,0.07511
1419,0.02515
1420,0.02292
1422,0.03807
1424,0.03347
1426,0.03529
1427,0.03518
1428,0.03194
1429,0.05020
1431,0.02047
1432,0.04658
1434,0.04262
1435,0.02972
1439,0.04822
1440,0.08207
1441,0.03668
1442,0.03276
1446,0.04434
1447,0.03550
1451,0.03564
1452,0.01854
1454,0.06952
1457,0.01781
1458,0.04055
1459,0.02763
1461,0.05918
1462,0.03113
1465,0.04831
1468,0.04291
1470,0.02133
1471,0.03139
1472,0.02648
1476,0.06120
1482,0.01841
1485,0.04149
1486,0.04708
1487,0.07204
1489,0.02946
1492,0.02349
1494,0.06771
1495,0.02494
1497,0.02667
1499,0.02280
1500,0.02151
1501,0.03444
1505,0.04167
1507,0.04218
1509,0.06538
1511,0.02338
1513,0.02541
1514,0.02309
1515,0.03136
1517,0.05626
1520,0.09402
1522,0.02608
1523,0.01786
1524,0.09064
1526,0.08646
1527,0.03974
1528,0.02935
1531,0.01840
1533,0.05973
1534,0.05411
1535,0.03115
1538,0.05219
1541,0.04983
1542,0.07452
1543,0.02550
1546,0.02709
1548,0.05074
1549,0.03268
1550,0.01503
1551,0.05538
1553,0.05209
1558,0.02986
1560,0.03203
1561,0.02807
1562,0.03220
1565,0.05355
1566,0.02976
1567,0.02183
1568,0.03011
1569,0.02668
1570,0.03144
1573,0.02323
1576,0.02904
1577,0.02242
1579,0.04890
1580,0.09780
1581,0.04726
1584,0.04506
1586,0.02336
1587,0.03458
1590,0.02512
1591,0.04256
1594,0.05775
1595,0.01561
1596,0.01880
1601,0.03004
1605,0.05233
1607,0.08723
1608,0.02286
1610,0.02759
1611,0.02545
1612,0.03336
1616,0.03037
1617,0.06779
1618,0.03899
1620,0.03954
1621,0.01719
1623,0.03088
1624,0.02050
1625,0.02894
1626,0.02336
1628,0.04013
1630,0.04000
1632,0.02973
1633,0.04852
1635,0.05450
1637,0.03847
1638,0.04544
1639,0.03945
1640,0.03239
1643,0.05757
1644,0.03901
1645,0.04200
1647,0.02172
1649,0.01988
1651,0.02565
1652,0.04083
1654,0.03648
1655,0.03523
1656,0.09267
1658,0.04000
1660,0.03492
1661,0.03183
1662,0.04669
1663,0.02610
1664,0.02507
1665,0.07249
1668,0.05516
1669,0.02116
1673,0.03851
1674,0.08078
1675,0.01758
1676,0.02583
1677,0.03073
1679,0.05965
1682,0.08863
1683,0.03650
1685,0.03822
1687,0.02947
1689,0.04382
1690,0.03503
1694,0.02403
1696,0.03252
1697,0.03024
1699,0.03574
1700,0.04959
1701,0.02798
1702,0.02608
1704,0.03655
1705,0.02967
1708,0.03543
1710,0.02834
1712,0.02521
1719,0.05874
1720,0.02975
1722,0.02892
1723,0.03241
1724,0.04982
1725,0.06783
1726,0.03427
1727,0.03038
1728,0.03243
1732,0.03024
1733,0.04829
1734,0.02962
1735,0.03669
1739,0.05415
1740,0.01628
1741,0.04423
1742,0.03259
1743,0.04525
1744,0.04485
1746,0.03979
1750,0.07520
1753,0.03489
1755,0.03137
1758,0.02320
1760,0.01810
1763,0.03470
1765,0.02978
1766,0.03254
1769,0.02134
1771,0.01905
1772,0.02112
1775,0.04173
1776,0.02121
1778,0.03490
1780,0.03181
1781,0.01501
1783,0.02607
1785,0.02767
1788,0.03962
1791,0.07271
1793,0.03254
1794,0.03554
1796,0.02349
1797,0.03538
1798,0.05312
1800,0.11695
1803,0.04537
1804,0.01978
1810,0.02875
1812,0.03450
1813,0.03797
1816,0.01915
1817,0.04308
1818,0.03187
1819,0.04170
1820,0.02976
1821,0.03207
1822,0.02054
1823,0.02047
1826,0.03609
1827,0.04056
1828,0.03645
1829,0.02539
1830,0.02700
1831,0.04448
1834,0.02229
1836,0.03251
1839,0.02651
1841,0.02482
1846,0.02864
1847,0.02861
1850,0.10644
1852,0.07439
1853,0.03606
1854,0.08824
1855,0.02137
1857,0.03875
1858,0.05150
1860,0.03649
1863,0.02699
1866,0.05070
1868,0.02878
1869,0.05149
1870,0.02619
1874,0.02033
1875,0.02907
1877,0.05225
1878,0.03198
1879,0.03453
1881,0.02181
1882,0.07438
1885,0.02248
1886,0.05881
1887,0.05205
1888,0.02468
1889,0.02770
1890,0.03408
1891,0.04410
1892,0.03320
1894,0.03254
1895,0.05325
1896,0.03961
1897,0.02267
1898,0.06817
1901,0.01716
1904,0.02216
1905,0.06931
1906,0.01444
1907,0.03924
1908,0.05305
1910,0.03961
1911,0.02362
1914,0.02450
1916,0.02247
1919,0.02962
1920,0.06984
1921,0.02803
1922,0.02992
1923,0.03014
1924,0.03813
1926,0.02170
1928,0.03617
1929,0.04215
1931,0.03314
1932,0.03934
1933,0.01647
1934,0.03798
1935,0.01944
1936,0.08419
1937,0.03222
1939,0.03527
1940,0.05896
1942,0.04413
1944,0.02751
1945,0.02325
1946,0.08276
1947,0.02554
1948,0.05755
1954,0.04651
1955,0.06931
1956,0.03729
1958,0.01683
1961,0.03167
1963,0.01396
1967,0.04155
1968,0.02428
1970,0.02061
1971,0.02210
1973,0.06189
1979,0.03048
1980,0.06717
1982,0.01720
1984,0.02654
1986,0.03004
1987,0.06248
1989,0.06912
1990,0.06030
1991,0.02409
1993,0.02652
1994,0.02721
1995,0.02375
1996,0.03315
1999,0.04413
2001,0.04474
2002,0.03195
2005,0.02127
2006,0.02655
2008,0.02467
2009,0.03414
2011,0.02350
2012,0.03372
2013,0.01842
2015,0.06401
2017,0.02657
2019,0.01640
2020,0.01777
2022,0.02491
2023,0.04382
2024,0.02330
2026,0.02138
2027,0.04099
2028,0.03016
2029,0.03762
2030,0.05060
2032,0.04255
2033,0.04935
2035,0.02444
2036,0.01707
2037,0.07545
2038,0.04456
2039,0.02450
2040,0.07524
2041,0.03015
2042,0.04467
2043,0.04725
2044,0.03693
2046,0.04542
2047,0.02169
2048,0.04529
2049,0.03904
2050,0.02864
2054,0.03576
2061,0.03072
2063,0.03570
2064,0.02873
2065,0.04596
2067,0.03291
2068,0.02325
2069,0.02223
2070,0.03350
2072,0.02670
2073,0.02811
2075,0.02742
2076,0.01689
2077,0.02281
2078,0.03263
2079,0.01596
2081,0.04249
2082,0.07047
2085,0.02178
2086,0.10195
2087,0.03652
2088,0.08937
2089,0.02397
2091,0.02950
2092,0.03747
2093,0.04011
2094,0.03862
2095,0.02554
2096,0.05495
2097,0.04579
2099,0.02167
2100,0.05392
2103,0.02675
2104,0.02507
2105,0.03379
2106,0.04348
2107,0.02158
2110,0.04003
2113,0.01531
2114,0.05484
2115,0.04619
2118,0.02753
2119,0.09277
2120,0.04082
2121,0.02065
2123,0.01321
2124,0.04801
2128,0.07871
2129,0.05707
2131,0.04637
2132,0.05751
2133,0.03856
2134,0.03983
2137,0.03820
2140,0.03737
2141,0.01592
2142,0.02855
2146,0.01969
2148,0.04270
2149,0.03860
2151,0.06128
2152,0.02780
2153,0.03789
2154,0.05069
2155,0.05115
2158,0.02663
2159,0.05344
2160,0.04591
2161,0.02625
2164,0.02342
2166,0.04508
2167,0.03037
2170,0.05763
2171,0.08580
2172,0.02779
2173,0.04092
2175,0.04189
2177,0.02301
2178,0.04367
2179,0.06071
2180,0.02588
2182,0.03995
2183,0.02700
2184,0.03425
2186,0.02496
2187,0.05212
2188,0.03052
2189,0.02736
2191,0.03625
2192,0.04775
2194,0.02755
2196,0.03834
2197,0.02350
2198,0.03291
2199,0.02730
2200,0.02261
2201,0.02145
2202,0.02036
2205,0.01808
2206,0.01978
2207,0.03230
2208,0.02804
2212,0.02910
2215,0.03885
2216,0.03814
2217,0.03954
2218,0.01971
2220,0.04354
2221,0.06416
2223,0.05053
2225,0.03191
2226,0.04757
2231,0.02549
2232,0.03472
2233,0.03992
2234,0.04310
2235,0.02045
2236,0.02696
2237,0.04787
2239,0.02567
2240,0.02591
2242,0.03073
2247,0.01729
2248,0.02796
2250,0.03432
2251,0.03964
2255,0.05265
2257,0.02636
2258,0.05044
2259,0.05045
2260,0.02557
2261,0.03810
2263,0.03095
2265,0.02482
2266,0.03024
2267,0.04033
2268,0.01976
2269,0.02358
2270,0.08089
2271,0.03215
2272,0.02469
2273,0.03212
2275,0.03164
2276,0.02521
2277,0.02814
2278,0.05076
2279,0.03564
2282,0.05806
2285,0.03871
2286,0.04943
2289,0.03195
2294,0.07048
2296,0.02529
2297,0.05261
2299,0.03460
2300,0.05609
2301,0.05949
2302,0.02835
2305,0.03283
2306,0.07404
2307,0.01924
2308,0.03463
2310,0.05665
2312,0.04057
2316,0.10385
2317,0.03505
2319,0.03605
2320,0.04583
2322,0.03813
2323,0.02675
2324,0.01791
2326,0.03015
2327,0.01312
2328,0.08803
2329,0.06576
2331,0.02013
2335,0.02049
2338,0.02738
2339,0.06702
2340,0.03014
2341,0.02990
2342,0.04233
2345,0.04761
2349,0.01929
2350,0.06576
2351,0.06088
2353,0.04137
2354,0.05033
2355,0.04805
2356,0.03687
2357,0.09859
2359,0.02375
2360,0.04434
2361,0.02926
2362,0.06673
2364,0.03547
2366,0.03222
2368,0.05158
2369,0.05239
2370,0.03938
2372,0.02138
2376,0.01848
2381,0.04446
2383,0.02272
2384,0.03600
2385,0.02577
2386,0.03923
2388,0.03328
2390,0.03340
2392,0.02495
2394,0.04986
2395,0.04134
2396,0.01482
2397,0.04387
2399,0.05457
2401,0.03093
2402,0.02153
2403,0.04156
2405,0.07731
2406,0.06157
2407,0.07770
2408,0.03293
2410,0.02573
2412,0.03313
2415,0.03173
2417,0.02567
2418,0.03705
2420,0.06077
2421,0.03647
2425,0.07016
2426,0.02773
2427,0.02127
2428,0.02569
2429,0.04625
2434,0.06821
2435,0.02552
2436,0.03258
2437,0.03097
2438,0.05054
2439,0.03106
2441,0.03984
2443,0.03505
2444,0.01943
2445,0.05106
2446,0.04519
2449,0.02927
2452,0.04410
2453,0.06815
2454,0.02731
2455,0.03026
2456,0.05534
2457,0.03734
2460,0.06509
2461,0.02508
2463,0.02096
2465,0.03284
2466,0.02432
2468,0.03583
2469,0.08129
2471,0.02821
2472,0.03405
2473,0.04054
2474,0.03754
2475,0.03693
2476,0.03735
2477,0.03371
2478,0.04039
2480,0.04755
2483,0.03438
2484,0.01964
2486,0.08744
2488,0.04112
2489,0.03876
2490,0.02390
2495,0.03163
2496,0.02135
2497,0.03048
2498,0.04842
2503,0.02113
2505,0.02770
2506,0.03375
2507,0.06965
2508,0.06692
2509,0.02698
2514,0.03736
2515,0.04727
2521,0.05980
2522,0.01617
2523,0.02855
2524,0.03768
2526,0.03515
2527,0.03893
2529,0.04785
2530,0.03356
2531,0.03208
2532,0.03611
2534,0.05609
2535,0.03625
2536,0.02517
2537,0.04761
2539,0.01635
2542,0.03233
2545,0.08166
2546,0.03560
2548,0.03310
2549,0.02283
2550,0.03270
2552,0.05171
2554,0.03449
2555,0.04214
2558,0.02072
2560,0.05006
2563,0.03984
2564,0.05160
2565,0.02018
2571,0.07746
2574,0.05949
2575,0.02582
2576,0.02044
2577,0.05725
2578,0.03414
2579,0.04968
2581,0.05309
2582,0.02192
2583,0.03497
2585,0.03019
2586,0.04636
2587,0.03070
2591,0.03329
2592,0.02384
2594,0.03466
2595,0.03525
2597,0.04652
2598,0.03574
2599,0.06502
2600,0.04925
2602,0.04684
2603,0.02909
2605,0.03159
2606,0.01743
2607,0.03380
2608,0.03817
2609,0.02445
2610,0.03878
2611,0.01888
2613,0.03145
2615,0.02161
2616,0.05996
2621,0.02771
2623,0.02557
2624,0.03118
2625,0.03389
2626,0.02608
2627,0.03741
2628,0.02294
2629,0.02821
2630,0.01526
2631,0.07435
2633,0.11963
2634,0.04579
2635,0.03298
2636,0.05296
2638,0.03970
2639,0.03983
2640,0.03482
2642,0.03128
2643,0.05498
2646,0.02784
2647,0.04881
2648,0.04718
2649,0.02717
2650,0.02520
2652,0.02118
2654,0.04098
2658,0.03012
2659,0.03100
2660,0.05287
2661,0.04761
2662,0.02295
2663,0.03419
2665,0.03579
2666,0.03442
2667,0.04158
2668,0.01687
2671,0.02443
2673,0.02753
2674,0.02472
2675,0.04624
2676,0.03893
2677,0.04297
2678,0.01738
2681,0.03881
2683,0.01813
2685,0.05793
2687,0.01862
2690,0.08408
2692,0.02164
2693,0.02412
2694,0.03132
2695,0.02263
2696,0.04559
2697,0.04738
2698,0.06909
2699,0.02424
2701,0.02371
2702,0.04403
2703,0.07255
2705,0.04145
2711,0.03957
2715,0.03665
2720,0.04379
2721,0.04744
2722,0.02228
2724,0.03960
2726,0.02943
2729,0.01323
2730,0.02013
2731,0.03396
2732,0.03354
2733,0.02809
2734,0.07516
2736,0.02283
2738,0.01867
2739,0.03043
2740,0.03618
2741,0.04450
2743,0.02787
2746,0.02805
2747,0.04724
2750,0.05217
2751,0.03055
2752,0.03598
2753,0.02413
2755,0.03863
2756,0.02910
2757,0.02321
2761,0.02202
2763,0.04762
2764,0.04857
2765,0.02730
2767,0.05918
2769,0.05454
2772,0.03131
2774,0.03650
2776,0.02909
2777,0.01619
2778,0.02934
2782,0.03058
2783,0.02416
2786,0.03368
2790,0.02308
2791,0.03491
2792,0.03186
2793,0.02099
2794,0.02725
2795,0.03194
2796,0.03873
2797,0.03101
2800,0.02875
2801,0.01898
2802,0.01752
2804,0.02764
2805,0.03156
2807,0.02538
2808,0.06208
2811,0.03274
2812,0.05288
2813,0.02594
2814,0.09333
2815,0.03340
2817,0.05627
2819,0.06791
2821,0.02643
2825,0.05921
2828,0.04474
2829,0.02062
2831,0.02504
2832,0.03631
2834,0.03976
2835,0.03241
2836,0.04957
2837,0.04339
2838,0.05301
2840,0.03622
2841,0.02871
2842,0.04417
2843,0.01974
2845,0.02907
2847,0.03133
2848,0.02131
2850,0.03325
2851,0.05586
2854,0.02976
2856,0.02696
2857,0.02513
2858,0.02334
2859,0.02300
2862,0.02873
2864,0.02104
2865,0.06690
2866,0.01578
2867,0.02725
2868,0.03539
2869,0.03311
2871,0.03571
2872,0.03006
2873,0.02478
2874,0.03299
2875,0.03200
2878,0.04408
2882,0.03779
2883,0.05240
2886,0.02752
2887,0.03274
2888,0.03462
2889,0.03268
2892,0.02191
2893,0.04026
2895,0.04090
2897,0.03561
2898,0.02412
2899,0.05538
2903,0.03719
2906,0.03216
2907,0.03585
2909,0.02093
2913,0.03256
2915,0.04883
2916,0.02365
2917,0.02531
2918,0.06197
2921,0.03296
2924,0.04801
2925,0.04224
2928,0.08691
2929,0.03431
2931,0.06195
2932,0.04325
2934,0.05028
2936,0.08096
2937,0.05616
2939,0.02006
2940,0.05876
2941,0.02160
2942,0.02385
2943,0.02551
2946,0.02558
2947,0.03050
2949,0.07298
2952,0.04306
2953,0.03606
2954,0.03509
2956,0.01752
2960,0.02739
2962,0.02715
2964,0.03322
2965,0.02432
2966,0.07843
2967,0.01869
2968,0.06010
2971,0.03686
2972,0.05845
2973,0.04319
2975,0.04737
2976,0.04112
2977,0.04195
